:	transitive	net.bytebuddy:byte-buddy:1.17.6	dev
:	transitive	net.java.dev.jna:jna-platform:5.9.0	dev
:	transitive	net.java.dev.jna:jna:5.9.0	dev
:	transitive	org.apache.httpcomponents.client5:httpclient5:5.5.1	dev
:	transitive	org.apache.httpcomponents.core5:httpcore5-h2:5.3.6	dev
:	transitive	org.apache.httpcomponents.core5:httpcore5:5.3.6	dev
:	transitive	org.eclipse.jetty.alpn:alpn-api:1.1.3.v20160715	dev
:	transitive	org.eclipse.jetty.alpn:alpn-api:1.1.3.v20160715	prod
:	transitive	org.fusesource.jansi:jansi:2.4.3	dev
:	transitive	org.fusesource.jansi:jansi:2.4.3	prod
:	transitive	org.hamcrest:hamcrest-core:1.3	dev
:	transitive	org.jetbrains.kotlin:kotlin-reflect:2.3.21	dev
:	transitive	org.jetbrains.kotlin:kotlin-reflect:2.3.21	prod
:	transitive	org.jetbrains.kotlin:kotlin-stdlib:2.4.10	prod
:	transitive	org.jetbrains.kotlin:kotlin-test:2.4.10	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-bom:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-bom:1.11.0	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.11.0	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core:1.11.0	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-debug:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-slf4j:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-slf4j:1.11.0	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-test-jvm:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-test:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-html-jvm:0.12.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-html-jvm:0.12.0	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-html:0.12.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-html:0.12.0	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-jvm:0.9.1	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-jvm:0.9.1	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring:0.9.1	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring:0.9.1	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-io-core-jvm:0.9.1	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-io-core-jvm:0.9.1	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-io-core:0.9.1	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-io-core:0.9.1	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-serialization-bom:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-serialization-bom:1.11.0	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-jvm:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-jvm:1.11.0	prod
:	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core:1.11.0	dev
:	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core:1.11.0	prod
:	transitive	org.jetbrains:annotations:23.0.0	dev
:	transitive	org.jetbrains:annotations:23.0.0	prod
:	transitive	org.slf4j:slf4j-api:2.0.18	dev
:	transitive	org.slf4j:slf4j-api:2.0.18	prod
