:m04	transitive	org.jetbrains.kotlin:kotlin-stdlib-wasm-js:2.4.10
:m04	transitive	org.jetbrains.kotlin:kotlin-test-js:2.4.10
:m04	transitive	org.jetbrains.kotlin:kotlin-test-junit:2.4.10
:m04	transitive	org.jetbrains.kotlin:kotlin-test-wasm-js:2.4.10
:m04	transitive	org.jetbrains.kotlinx:atomicfu-iosarm64:0.32.1
:m04	transitive	org.jetbrains.kotlinx:atomicfu-iossimulatorarm64:0.32.1
:m04	transitive	org.jetbrains.kotlinx:atomicfu-js:0.32.1
:m04	transitive	org.jetbrains.kotlinx:atomicfu-wasm-js:0.32.1
:m04	transitive	org.jetbrains.kotlinx:atomicfu:0.23.1
:m04	transitive	org.jetbrains.kotlinx:atomicfu:0.32.1
:m04	transitive	org.jetbrains.kotlinx:kotlinx-browser-js:0.5.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-browser-wasm-js:0.5.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-browser:0.5.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-bom:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-iosarm64:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-iossimulatorarm64:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-js:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-wasm-js:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-datetime-iosarm64:0.8.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-datetime-iossimulatorarm64:0.8.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-datetime-js:0.8.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-datetime-jvm:0.8.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-datetime-wasm-js:0.8.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-iosarm64:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-iossimulatorarm64:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-js:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-jvm:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-wasm-js:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-core-iosarm64:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-core-iossimulatorarm64:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-core-js:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-core-jvm:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-core-wasm-js:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-io-core:0.9.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-bom:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-iosarm64:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-iossimulatorarm64:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-js:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-jvm:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core-wasm-js:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-core:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json-iosarm64:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json-iossimulatorarm64:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json-js:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json-jvm:1.11.0
:m04	transitive	org.jetbrains.kotlinx:kotlinx-serialization-json-wasm-js:1.11.0
:m04	transitive	org.jetbrains:annotations:23.0.0
:m04	transitive	org.slf4j:slf4j-api:2.0.18
:m05	direct	org.jetbrains.kotlin:kotlin-stdlib:2.4.10
:m05	direct	org.jetbrains.kotlin:kotlin-test:2.4.10
:m05	transitive	io.ktor:ktor-http-jvm:3.5.1
:m05	transitive	io.ktor:ktor-http-wasm-js:3.5.1
:m05	transitive	io.ktor:ktor-http:3.5.1
:m05	transitive	io.ktor:ktor-io-jvm:3.5.1
:m05	transitive	io.ktor:ktor-io-wasm-js:3.5.1
:m05	transitive	io.ktor:ktor-io:3.5.1
:m05	transitive	io.ktor:ktor-resources-jvm:3.5.1
:m05	transitive	io.ktor:ktor-resources-wasm-js:3.5.1
:m05	transitive	io.ktor:ktor-resources:3.5.1
:m05	transitive	io.ktor:ktor-utils-jvm:3.5.1
:m05	transitive	io.ktor:ktor-utils-wasm-js:3.5.1
:m05	transitive	io.ktor:ktor-utils:3.5.1
:m05	transitive	org.jetbrains.kotlin:kotlin-stdlib-wasm-js:2.4.10
:m05	transitive	org.jetbrains.kotlin:kotlin-test-wasm-js:2.4.10
:m05	transitive	org.jetbrains.kotlinx:atomicfu-wasm-js:0.32.1
:m05	transitive	org.jetbrains.kotlinx:atomicfu:0.32.1
:m05	transitive	org.jetbrains.kotlinx:kotlinx-browser-wasm-js:0.5.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-browser:0.5.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-bom:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core-wasm-js:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-coroutines-core:1.11.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-jvm:0.9.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring-wasm-js:0.9.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-io-bytestring:0.9.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-io-core-jvm:0.9.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-io-core-wasm-js:0.9.0
:m05	transitive	org.jetbrains.kotlinx:kotlinx-io-core:0.9.0
