:androidApp	direct	androidx.activity:activity-compose:1.13.0	dev
:androidApp	direct	androidx.activity:activity-compose:1.13.0	prod
:androidApp	direct	org.jetbrains.kotlin:kotlin-stdlib:2.3.20	dev
:androidApp	direct	org.jetbrains.kotlin:kotlin-stdlib:2.3.20	prod
:androidApp	transitive	androidx.activity:activity-compose:1.13.0	dev
:androidApp	transitive	androidx.activity:activity-ktx:1.13.0	dev
:androidApp	transitive	androidx.activity:activity-ktx:1.13.0	prod
:androidApp	transitive	androidx.activity:activity:1.13.0	dev
:androidApp	transitive	androidx.activity:activity:1.13.0	prod
:androidApp	transitive	androidx.annotation:annotation-experimental:1.4.1	dev
:androidApp	transitive	androidx.annotation:annotation-experimental:1.4.1	prod
:androidApp	transitive	androidx.annotation:annotation-jvm:1.9.1	dev
:androidApp	transitive	androidx.annotation:annotation-jvm:1.9.1	prod
:androidApp	transitive	androidx.annotation:annotation:1.9.1	dev
:androidApp	transitive	androidx.annotation:annotation:1.9.1	prod
:androidApp	transitive	androidx.appcompat:appcompat-resources:1.7.1	dev
:androidApp	transitive	androidx.appcompat:appcompat-resources:1.7.1	prod
:androidApp	transitive	androidx.appcompat:appcompat:1.7.1	dev
:androidApp	transitive	androidx.appcompat:appcompat:1.7.1	prod
:androidApp	transitive	androidx.arch.core:core-common:2.2.0	dev
:androidApp	transitive	androidx.arch.core:core-common:2.2.0	prod
:androidApp	transitive	androidx.arch.core:core-runtime:2.2.0	dev
:androidApp	transitive	androidx.arch.core:core-runtime:2.2.0	prod
:androidApp	transitive	androidx.autofill:autofill:1.0.0	dev
:androidApp	transitive	androidx.autofill:autofill:1.0.0	prod
:androidApp	transitive	androidx.collection:collection-jvm:1.5.0	dev
:androidApp	transitive	androidx.collection:collection-jvm:1.5.0	prod
:androidApp	transitive	androidx.collection:collection-ktx:1.5.0	dev
:androidApp	transitive	androidx.collection:collection-ktx:1.5.0	prod
:androidApp	transitive	androidx.collection:collection:1.1.0	dev
:androidApp	transitive	androidx.collection:collection:1.1.0	prod
:androidApp	transitive	androidx.collection:collection:1.5.0	dev
:androidApp	transitive	androidx.collection:collection:1.5.0	prod
:androidApp	transitive	androidx.compose.animation:animation-android:1.10.2	dev
:androidApp	transitive	androidx.compose.animation:animation-android:1.10.2	prod
:androidApp	transitive	androidx.compose.animation:animation-core-android:1.10.2	dev
:androidApp	transitive	androidx.compose.animation:animation-core-android:1.10.2	prod
:androidApp	transitive	androidx.compose.animation:animation-core:1.10.2	dev
:androidApp	transitive	androidx.compose.animation:animation-core:1.10.2	prod
:androidApp	transitive	androidx.compose.animation:animation:1.10.2	dev
:androidApp	transitive	androidx.compose.animation:animation:1.10.2	prod
:androidApp	transitive	androidx.compose.foundation:foundation-android:1.10.2	dev
:androidApp	transitive	androidx.compose.foundation:foundation-android:1.10.2	prod
:androidApp	transitive	androidx.compose.foundation:foundation-layout-android:1.10.2	dev
:androidApp	transitive	androidx.compose.foundation:foundation-layout-android:1.10.2	prod
