:	transitive	org.mockito:mockito-core:5.23.0	dev
:	transitive	org.mockito:mockito-junit-jupiter:5.23.0	dev
:	transitive	org.objenesis:objenesis:3.3	dev
:	transitive	org.opentest4j:opentest4j:1.3.0	dev
:	transitive	org.osgi:org.osgi.annotation.bundle:2.0.0	dev
:	transitive	org.osgi:org.osgi.annotation.bundle:2.0.0	prod
:	transitive	org.osgi:org.osgi.annotation.versioning:1.1.2	dev
:	transitive	org.osgi:org.osgi.annotation.versioning:1.1.2	prod
:	transitive	org.osgi:org.osgi.resource:1.0.0	dev
:	transitive	org.osgi:org.osgi.resource:1.0.0	prod
:	transitive	org.osgi:org.osgi.service.serviceloader:1.0.0	dev
:	transitive	org.osgi:org.osgi.service.serviceloader:1.0.0	prod
:	transitive	org.ow2.asm:asm:9.7.1	dev
:	transitive	org.rnorth.duct-tape:duct-tape:1.0.8	dev
:	transitive	org.skyscreamer:jsonassert:1.5.3	dev
:	transitive	org.slf4j:jul-to-slf4j:2.0.18	dev
:	transitive	org.slf4j:jul-to-slf4j:2.0.18	prod
:	transitive	org.slf4j:slf4j-api:2.0.18	dev
:	transitive	org.slf4j:slf4j-api:2.0.18	prod
:	transitive	org.springframework.boot:spring-boot-actuator-autoconfigure:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-actuator-autoconfigure:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-actuator:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-actuator:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-autoconfigure:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-autoconfigure:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-cache:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-cache:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-data-commons:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-data-commons:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-data-jpa-test:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-data-jpa:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-data-jpa:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-health:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-health:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-hibernate:4.1.0	dev
:	transitive	org.springframework.boot:spring-boot-hibernate:4.1.0	prod
:	transitive	org.springframework.boot:spring-boot-http-client:4.1.0	dev
